node,heuristic_score
10216,0.0637715
10217,0.0238654
10218,0.503912
10219,0.503912
10220,0.503912
10221,0.0438185
10222,0.503912
10223,0.503912
10224,0.0172144
10225,0.503912
10226,0.503912
10227,0.00723787
10228,0.503912
10229,0.503912
10230,0.503912
10231,0.503912
10232,0.503912
10233,0.503912
10234,0.503912
10235,0.0105634
10236,0.0105634
10237,0.503912
10238,0.503912
10239,0.503912
10240,0.503912
10241,0.0205399
10242,0.503912
10243,0.503912
10244,0.503912
10245,0.503912
10246,0.503912
10247,0.503912
10248,0.503912
10249,0.0138889
10250,0.503912
10251,0.503912
10252,0.503912
10253,0.503912
10254,0.503912
10255,0.503912
10256,0.503912
10257,0.503912
10258,0.503912
10259,0.503912
10260,0.503912
10261,0.503912
10262,0.503912
10263,0.503912
10264,0.503912
10265,0.503912
10266,0.503912
10267,0.00723787
10268,0.503912
10269,0.503912
10270,0.503912
10271,0.503912
10272,0.503912
10273,0.503912
10274,0.503912
10275,0.503912
10276,0.503912
10277,0.0338419
10278,0.503912
10279,0.503912
10280,0.503912
10281,0.503912
10282,0.503912
10283,0.503912
10284,0.503912
10285,0.503912
10286,0.503912
10287,0.503912
10288,0.503912
10289,0.503912
10290,0.503912
10291,0.503912
10292,0.503912
10293,0.503912
10294,0.503912
10295,0.503912
10296,0.00723787
10297,0.503912
10298,0.503912
10299,0.503912
10300,0.503912
10301,0.503912
10302,0.503912
10303,0.503912
10304,0.503912
10305,0.047144
10306,0.503912
10307,0.503912
10308,0.503912
10309,0.00723787
10310,0.503912
10311,0.00723787
10312,0.503912
10313,0.0172144
10314,0.503912
10315,0.503912
10316,0.503912
10317,0.0937011
10318,0.503912
10319,0.503912
10320,0.0105634
10321,0.503912
10322,0.0238654
10323,0.503912
10324,0.503912
10325,0.503912
10326,0.503912
10327,0.503912
10328,0.503912
10329,0.503912
10330,0.0205399
10331,0.503912
10332,0.503912
10333,0.503912
10334,0.503912
10335,0.503912
10336,0.0105634
10337,0.503912
10338,0.503912
10339,0.503912
10340,0.503912
10341,0.503912
10342,0.503912
10343,0.503912
10344,0.0238654
10345,0.503912
10346,0.503912
10347,0.503912
10348,0.503912
10349,0.0105634
10350,0.503912
10351,0.503912
10352,0.503912
10353,0.503912
10354,0.503912
10355,0.503912
10356,0.503912
10357,0.503912
10358,0.0105634
10359,0.503912
10360,0.503912
10361,0.503912
10362,0.503912
10363,0.503912
10364,0.203443
10365,0.503912
10366,0.503912
10367,0.503912
10368,0.503912
10369,0.503912
10370,0.503912
10371,0.503912
10372,0.503912
10373,0.503912
10374,0.503912
10375,0.0205399
10376,0.503912
10377,0.503912
10378,0.503912
10379,0.503912
10380,0.503912
10381,0.503912
10382,0.503912
10383,0.503912
10384,0.503912
10385,0.503912
10386,0.503912
10387,0.503912
10388,0.0205399
10389,0.503912
10390,0.503912
10391,0.503912
10392,0.503912
10393,0.503912
10394,0.503912
10395,0.503912
10396,0.503912
10397,0.503912
10398,0.503912
10399,0.503912
10400,0.503912
10401,0.0138889
10402,0.0105634
10403,0.503912
10404,0.503912
10405,0.503912
10406,0.503912
10407,0.503912
10408,0.503912
10409,0.503912
10410,0.503912
10411,0.503912
10412,0.503912
10413,0.503912
10414,0.503912
10415,0.503912
10416,0.503912
10417,0.503912
10418,0.503912
10419,0.503912
10420,0.503912
10421,0.503912
10422,0.503912
10423,0.503912
10424,0.503912
10425,0.503912
10426,0.503912
10427,0.503912
10428,0.503912
10429,0.0105634
10430,0.503912
10431,0.503912
10432,0.503912
10433,0.503912
10434,0.503912
10435,0.503912
10436,0.503912
10437,0.503912
10438,0.503912
10439,0.503912
10440,0.503912
10441,0.503912
10442,0.00723787
10443,0.503912
10444,0.503912
10445,0.503912
10446,0.503912
10447,0.503912
10448,0.503912
10449,0.503912
10450,0.503912
10451,0.503912
10452,0.503912
10453,0.503912
10454,0.503912
10455,0.503912
10456,0.503912
10457,0.503912
10458,0.503912
10459,0.503912
10460,0.503912
10461,0.0172144
10462,0.503912
10463,0.503912
10464,0.0105634
10465,0.503912
10466,0.503912
10467,0.503912
10468,0.503912
10469,0.503912
10470,0.503912
10471,0.503912
10472,0.503912
10473,0.503912
10474,0.503912
10475,0.503912
10476,0.503912
10477,0.503912
10478,0.503912
10479,0.503912
10480,0.503912
10481,0.503912
10482,0.503912
10483,0.503912
10484,0.503912
10485,0.503912
10486,0.503912
10487,0.503912
10488,0.503912
10489,0.503912
10490,0.503912
10491,0.503912
10492,0.503912
10493,0.503912
10494,0.503912
10495,0.503912
10496,0.503912
10497,0.0205399
10498,0.503912
10499,0.503912
10500,0.503912
10501,0.503912
10502,0.503912
10503,0.0105634
10504,0.503912
10505,0.503912
10506,0.503912
10507,0.503912
10508,0.503912
10509,0.503912
10510,0.503912
10511,0.503912
10512,0.503912
10513,0.503912
10514,0.503912
10515,0.00723787
10516,0.503912
10517,0.503912
10518,0.503912
10519,0.503912
10520,0.503912
10521,0.0105634
10522,0.503912
10523,0.503912
10524,0.503912
10525,0.503912
10526,0.503912
10527,0.503912
10528,0.00723787
10529,0.503912
10530,0.503912
10531,0.503912
10532,0.503912
10533,0.503912
10534,0.503912
10535,0.503912
10536,0.503912
10537,0.503912
10538,0.503912
10539,0.503912
10540,0.503912
10541,0.503912
10542,0.503912
10543,0.503912
10544,0.503912
10545,0.503912
10546,0.503912
10547,0.503912
10548,0.503912
10549,0.503912
10550,0.503912
10551,0.503912
10552,0.503912
10553,0.503912
10554,0.503912
10555,0.503912
10556,0.503912
10557,0.503912
10558,0.00723787
10559,0.503912
10560,0.503912
10561,0.503912
10562,0.503912
10563,0.503912
10564,0.503912
10565,0.503912
10566,0.503912
10567,0.503912
10568,0.503912
10569,0.503912
10570,0.00723787
10571,0.503912
10572,0.503912
10573,0.503912
10574,0.503912
10575,0.503912
10576,0.503912
10577,0.503912
10578,0.503912
10579,0.503912
10580,0.503912
10581,0.503912
10582,0.503912
10583,0.503912
10584,0.503912
10585,0.503912
10586,0.503912
10587,0.503912
10588,0.503912
10589,0.503912
10590,0.503912
10591,0.503912
10592,0.503912
10593,0.503912
10594,0.503912
10595,0.503912
10596,0.503912
10597,0.503912
10598,0.503912
10599,0.503912
10600,0.503912
10601,0.503912
10602,0.503912
10603,0.503912
10604,0.503912
10605,0.503912
10606,0.503912
10607,0.503912
10608,0.503912
10609,0.503912
10610,0.503912
10611,0.503912
10612,0.503912
10613,0.503912
10614,0.503912
10615,0.503912
10616,0.503912
10617,0.503912
10618,0.503912
10619,0.503912
10620,0.503912
10621,0.503912
10622,0.503912
10623,0.0105634
10624,0.00723787
10625,0.503912
10626,0.0105634
10627,0.503912
10628,0.503912
10629,0.503912
10630,0.503912
10631,0.503912
10632,0.503912
10633,0.503912
10634,0.503912
10635,0.503912
10636,0.060446
10637,0.503912
10638,0.503912
10639,0.503912
10640,0.503912
10641,0.503912
10642,0.503912
10643,0.503912
10644,0.503912
10645,0.503912
10646,0.503912
10647,0.503912
10648,0.503912
10649,0.503912
10650,0.503912
10651,0.503912
10652,0.503912
10653,0.503912
10654,0.503912
10655,0.503912
10656,0.503912
10657,0.503912
10658,0.503912
10659,0.503912
10660,0.503912
10661,0.503912
10662,0.503912
10663,0.503912
10664,0.503912
10665,0.503912
10666,0.503912
10667,0.503912
10668,0.503912
10669,0.503912
10670,0.503912
10671,0.0438185
10672,0.503912
10673,0.503912
10674,0.503912
10675,0.503912
10676,0.503912
10677,0.503912
10678,0.503912
10679,0.503912
10680,0.503912
10681,0.503912
10682,0.503912
10683,0.503912
10684,0.503912
10685,0.503912
10686,0.503912
10687,0.503912
10688,0.503912
10689,0.503912
10690,0.503912
10691,0.503912
10692,0.503912
10693,0.503912
10694,0.503912
10695,0.503912
10696,0.503912
10697,0.503912
10698,0.503912
10699,0.503912
10700,0.503912
10701,0.0105634
10702,0.503912
10703,0.503912
10704,0.503912
10705,0.503912
10706,0.503912
10707,0.503912
10708,0.503912
10709,0.503912
10710,0.503912
10711,0.503912
10712,0.503912
10713,0.503912
10714,0.503912
10715,0.503912
10716,0.503912
10717,0.503912
10718,0.503912
10719,0.503912
10720,0.503912
10721,0.503912
10722,0.503912
10723,0.503912
10724,0.503912
10725,0.503912
10726,0.0105634
10727,0.503912
10728,0.00723787
10729,0.503912
10730,0.0770736
10731,0.00723787
10732,0.503912
10733,0.503912
10734,0.503912
10735,0.503912
10736,0.503912
10737,0.503912
10738,0.503912
10739,0.503912
10740,0.503912
10741,0.503912
10742,0.0438185
10743,0.503912
10744,0.503912
10745,0.503912
10746,0.503912
10747,0.503912
10748,0.503912
10749,0.503912
10750,0.503912
10751,0.503912
10752,0.503912
10753,0.503912
10754,0.503912
10755,0.503912
10756,0.503912
10757,0.0238654
10758,0.503912
10759,0.503912
10760,0.503912
10761,0.503912
10762,0.503912
10763,0.503912
10764,0.503912
10765,0.503912
10766,0.503912
10767,0.503912
10768,0.503912
10769,0.503912
10770,0.503912
10771,0.503912
10772,0.503912
10773,0.503912
10774,0.503912
10775,0.503912
10776,0.503912
10777,0.503912
10778,0.503912
10779,0.0205399
10780,0.503912
10781,0.503912
10782,0.503912
10783,0.503912
10784,0.503912
10785,0.0105634
10786,0.503912
10787,0.503912
10788,0.503912
10789,0.503912
10790,0.503912
10791,0.503912
10792,0.503912
10793,0.503912
10794,0.503912
10795,0.503912
10796,0.0105634
10797,0.503912
10798,0.503912
10799,0.503912
10800,0.503912
10801,0.503912
10802,0.503912
10803,0.503912
10804,0.503912
10805,0.503912
10806,0.0172144
10807,0.503912
10808,0.503912
10809,0.503912
10810,0.503912
10811,0.503912
10812,0.503912
10813,0.503912
10814,0.00723787
10815,0.503912
10816,0.503912
10817,0.503912
10818,0.503912
10819,0.503912
10820,0.503912
10821,0.503912
10822,0.0138889
10823,0.503912
10824,0.503912
10825,0.00723787
10826,0.503912
10827,0.503912
10828,0.503912
10829,0.503912
10830,0.503912
10831,0.503912
10832,0.503912
10833,0.503912
10834,0.503912
10835,0.503912
10836,0.503912
10837,0.503912
10838,0.00723787
10839,0.0105634
10840,0.503912
10841,0.503912
10842,0.503912
10843,0.503912
10844,0.0271909
10845,0.503912
10846,0.00723787
10847,0.503912
10848,0.503912
10849,0.503912
10850,0.503912
10851,0.503912
10852,0.503912
10853,0.503912
10854,0.503912
10855,0.503912
10856,0.503912
10857,0.503912
10858,0.00723787
10859,0.00723787
10860,0.503912
10861,0.503912
10862,0.503912
10863,0.503912
10864,0.503912
10865,0.503912
10866,0.503912
10867,0.0205399
10868,0.503912
10869,0.503912
10870,0.503912
10871,0.503912
10872,0.503912
10873,0.503912
10874,0.0271909
10875,0.503912
10876,0.503912
10877,0.503912
10878,0.503912
10879,0.503912
10880,0.503912
10881,0.0138889
10882,0.503912
10883,0.503912
10884,0.503912
10885,0.503912
10886,0.503912
10887,0.503912
10888,0.503912
10889,0.503912
10890,0.503912
10891,0.503912
10892,0.503912
10893,0.503912
10894,0.503912
10895,0.503912
10896,0.503912
10897,0.503912
10898,0.0571205
10899,0.503912
10900,0.503912
10901,0.503912
10902,0.503912
10903,0.503912
10904,0.503912
10905,0.503912
10906,0.503912
10907,0.503912
10908,0.503912
10909,0.503912
10910,0.503912
10911,0.503912
10912,0.053795
10913,0.503912
10914,0.503912
10915,0.503912
10916,0.503912
10917,0.503912
10918,0.503912
10919,0.503912
10920,0.503912
10921,0.503912
10922,0.0138889
10923,0.503912
10924,0.503912
10925,0.503912
10926,0.503912
10927,0.503912
10928,0.503912
10929,0.503912
10930,0.00723787
10931,0.503912
10932,0.503912
10933,0.503912
10934,0.503912
10935,0.503912
10936,0.503912
10937,0.503912
10938,0.503912
10939,0.0172144
10940,0.503912
10941,0.503912
10942,0.0305164
10943,0.503912
10944,0.00723787
10945,0.503912
10946,0.503912
10947,0.503912
10948,0.503912
10949,0.503912
10950,0.503912
10951,0.503912
10952,0.503912
10953,0.503912
10954,0.0138889
10955,0.503912
10956,0.00723787
10957,0.503912
10958,0.503912
10959,0.503912
10960,0.503912
10961,0.503912
10962,0.503912
10963,0.503912
10964,0.0138889
10965,0.503912
10966,0.503912
10967,0.503912
10968,0.503912
10969,0.503912
10970,0.503912
10971,0.00723787
10972,0.503912
10973,0.503912
10974,0.503912
10975,0.503912
10976,0.503912
10977,0.503912
10978,0.503912
10979,0.503912
10980,0.503912
10981,0.503912
10982,0.0105634
10983,0.503912
10984,0.503912
10985,0.0138889
10986,0.503912
10987,0.503912
10988,0.503912
10989,0.503912
10990,0.503912
10991,0.503912
10992,0.503912
10993,0.503912
10994,0.0105634
10995,0.00723787
10996,0.503912
10997,0.503912
10998,0.0138889
10999,0.503912
11000,0.503912
11001,0.503912
11002,0.503912
11003,0.00723787
11004,0.503912
11005,0.503912
11006,0.503912
11007,0.503912
11008,0.0205399
11009,0.503912
11010,0.503912
11011,0.00723787
11012,0.503912
11013,0.503912
11014,0.00723787
11015,0.503912
11016,0.503912
11017,0.503912
11018,0.0205399
11019,0.0338419
11020,0.503912
11021,0.503912
11022,0.503912
11023,0.503912
11024,0.503912
11025,0.503912
11026,0.00723787
11027,0.503912
11028,0.503912
11029,0.503912
11030,0.0338419
11031,0.503912
11032,0.503912
11033,0.503912
11034,0.503912
11035,0.503912
11036,0.0338419
11037,0.0105634
11038,0.503912
11039,0.503912
11040,0.503912
11041,0.503912
11042,0.503912
11043,0.0305164
11044,0.503912
11045,0.503912
11046,0.503912
11047,0.503912
11048,0.0105634
11049,0.503912
11050,0.00723787
11051,0.503912
11052,0.503912
11053,0.503912
11054,0.503912
11055,0.503912
11056,0.503912
11057,0.503912
11058,0.503912
11059,0.503912
11060,0.503912
11061,0.503912
11062,0.503912
11063,0.503912
11064,0.503912
11065,0.503912
11066,0.503912
11067,0.503912
11068,0.503912
11069,0.503912
11070,0.0172144
11071,0.503912
11072,0.503912
11073,0.503912
11074,0.503912
11075,0.503912
11076,0.503912
11077,0.503912
11078,0.503912
11079,0.503912
11080,0.503912
11081,0.503912
11082,0.503912
11083,0.503912
11084,0.503912
11085,0.503912
11086,0.503912
11087,0.503912
11088,0.503912
11089,0.503912
11090,0.503912
11091,0.503912
11092,0.503912
11093,0.503912
11094,0.503912
11095,0.503912
11096,0.503912
11097,0.503912
11098,0.503912
11099,0.503912
11100,0.503912
11101,0.503912
11102,0.503912
11103,0.503912
11104,0.503912
11105,0.503912
11106,0.503912
11107,0.503912
11108,0.503912
11109,0.503912
11110,0.503912
11111,0.503912
11112,0.503912
11113,0.503912
11114,0.503912
11115,0.503912
11116,0.503912
11117,0.503912
11118,0.503912
11119,0.503912
11120,0.503912
11121,0.503912
11122,0.503912
11123,0.503912
11124,0.00723787
11125,0.503912
11126,0.00723787
11127,0.503912
11128,0.503912
11129,0.00723787
11130,0.503912
11131,0.503912
11132,0.503912
11133,0.503912
11134,0.503912
11135,0.00723787
11136,0.503912
11137,0.503912
11138,0.503912
11139,0.503912
11140,0.503912
11141,0.0238654
11142,0.503912
11143,0.503912
11144,0.00723787
11145,0.503912
11146,0.503912
11147,0.503912
11148,0.00723787
11149,0.503912
11150,0.503912
11151,0.503912
11152,0.503912
11153,0.503912
11154,0.503912
11155,0.503912
11156,0.0105634
11157,0.0138889
11158,0.503912
11159,0.0172144
11160,0.503912
11161,0.00723787
11162,0.503912
11163,0.503912
11164,0.503912
11165,0.503912
11166,0.503912
11167,0.503912
11168,0.503912
11169,0.503912
11170,0.503912
11171,0.0105634
11172,0.503912
11173,0.503912
11174,0.503912
11175,0.503912
11176,0.503912
11177,0.503912
11178,0.503912
11179,0.503912
11180,0.00723787
11181,0.503912
11182,0.00723787
11183,0.503912
11184,0.503912
11185,0.503912
11186,0.503912
11187,0.503912
11188,0.503912
11189,0.503912
11190,0.503912
11191,0.503912
11192,0.0438185
11193,0.503912
11194,0.00723787
11195,0.503912
11196,0.503912
11197,0.503912
11198,0.503912
11199,0.503912
11200,0.503912
11201,0.503912
11202,0.503912
11203,0.503912
11204,0.503912
11205,0.503912
11206,0.503912
11207,0.503912
11208,0.503912
11209,0.503912
11210,0.503912
11211,0.503912
11212,0.503912
11213,0.503912
11214,0.503912
11215,0.503912
11216,0.503912
11217,0.0438185
11218,0.503912
11219,0.503912
11220,0.503912
11221,0.503912
11222,0.503912
11223,0.503912
11224,0.0105634
11225,0.503912
11226,0.503912
11227,0.503912
11228,0.503912
11229,0.503912
11230,0.503912
11231,0.503912
11232,0.503912
11233,0.503912
11234,0.503912
11235,0.503912
11236,0.503912
11237,0.503912
11238,0.00723787
11239,0.00723787
11240,0.503912
11241,0.503912
11242,0.503912
11243,0.503912
11244,0.503912
11245,0.503912
11246,0.503912
11247,0.503912
11248,0.503912
11249,0.503912
11250,0.503912
11251,0.503912
11252,0.503912
11253,0.503912
11254,0.503912
11255,0.503912
11256,0.503912
11257,0.503912
11258,0.503912
11259,0.503912
11260,0.503912
11261,0.503912
11262,0.503912
11263,0.503912
11264,0.503912
11265,0.503912
11266,0.503912
11267,0.503912
11268,0.503912
11269,0.503912
11270,0.503912
11271,0.503912
11272,0.503912
11273,0.503912
11274,0.503912
11275,0.503912
11276,0.503912
11277,0.00723787
11278,0.503912
11279,0.503912
11280,0.503912
11281,0.503912
11282,0.503912
11283,0.503912
11284,0.503912
11285,0.503912
11286,0.503912
11287,0.503912
11288,0.503912
11289,0.503912
11290,0.503912
11291,0.503912
11292,0.503912
11293,0.503912
11294,0.503912
11295,0.503912
11296,0.503912
11297,0.503912
11298,0.503912
11299,0.503912
11300,0.503912
11301,0.0105634
11302,0.503912
11303,0.503912
11304,0.503912
11305,0.503912
11306,0.503912
11307,0.503912
11308,0.503912
11309,0.503912
11310,0.503912
11311,0.503912
11312,0.503912
11313,0.503912
11314,0.503912
11315,0.503912
11316,0.503912
11317,0.503912
11318,0.503912
11319,0.503912
11320,0.503912
11321,0.503912
11322,0.503912
11323,0.503912
11324,0.503912
11325,0.503912
11326,0.503912
11327,0.503912
11328,0.503912
11329,0.503912
11330,0.503912
11331,0.503912
11332,0.503912
11333,0.503912
11334,0.503912
11335,0.503912
11336,0.073748
11337,0.503912
11338,0.503912
11339,0.503912
11340,0.503912
11341,0.503912
11342,0.503912
11343,0.503912
11344,0.503912
11345,0.503912
11346,0.503912
11347,0.503912
11348,0.503912
11349,0.503912
11350,0.503912
11351,0.503912
11352,0.503912
11353,0.503912
11354,0.503912
11355,0.503912
11356,0.503912
11357,0.503912
11358,0.0105634
11359,0.503912
11360,0.503912
11361,0.503912
11362,0.503912
11363,0.503912
11364,0.503912
11365,0.503912
11366,0.503912
11367,0.0172144
11368,0.047144
11369,0.503912
11370,0.503912
11371,0.503912
11372,0.503912
11373,0.503912
11374,0.503912
11375,0.503912
11376,0.503912
11377,0.00723787
11378,0.0105634
11379,0.503912
11380,0.503912
11381,0.503912
11382,0.503912
11383,0.503912
11384,0.503912
11385,0.0238654
11386,0.503912
11387,0.503912
11388,0.503912
11389,0.503912
11390,0.503912
11391,0.503912
11392,0.503912
11393,0.0338419
11394,0.503912
11395,0.503912
11396,0.503912
11397,0.0271909
11398,0.503912
11399,0.0105634
11400,0.503912
11401,0.503912
11402,0.503912
11403,0.503912
11404,0.503912
11405,0.503912
11406,0.503912
11407,0.503912
11408,0.00723787
11409,0.503912
11410,0.503912
11411,0.503912
11412,0.503912
11413,0.503912
11414,0.503912
11415,0.503912
11416,0.503912
11417,0.503912
11418,0.503912
11419,0.503912
11420,0.503912
11421,0.503912
11422,0.503912
11423,0.503912
11424,0.503912
11425,0.0138889
11426,0.503912
11427,0.503912
11428,0.503912
11429,0.503912
11430,0.503912
11431,0.503912
11432,0.503912
11433,0.503912
11434,0.503912
11435,0.503912
11436,0.503912
11437,0.503912
11438,0.503912
11439,0.503912
11440,0.503912
11441,0.503912
11442,0.503912
11443,0.503912
11444,0.503912
11445,0.503912
11446,0.503912
11447,0.503912
11448,0.503912
11449,0.503912
11450,0.503912
11451,0.503912
11452,0.503912
11453,0.503912
11454,0.503912
11455,0.503912
11456,0.503912
11457,0.503912
11458,0.503912
11459,0.503912
11460,0.503912
11461,0.0305164
11462,0.503912
11463,0.503912
11464,0.503912
11465,0.503912
11466,0.503912
11467,0.503912
11468,0.503912
11469,0.503912
11470,0.503912
11471,0.503912
11472,0.503912
11473,0.503912
11474,0.503912
11475,0.503912
11476,0.503912
11477,0.503912
11478,0.503912
11479,0.503912
11480,0.503912
11481,0.503912
11482,0.503912
11483,0.00723787
11484,0.503912
11485,0.503912
11486,0.503912
11487,0.503912
11488,0.503912
11489,0.503912
11490,0.503912
11491,0.0105634
11492,0.503912
11493,0.503912
11494,0.0105634
11495,0.503912
11496,0.503912
11497,0.503912
11498,0.503912
11499,0.503912
11500,0.00723787
11501,0.503912
11502,0.503912
11503,0.503912
11504,0.503912
11505,0.503912
11506,0.503912
11507,0.503912
11508,0.503912
11509,0.503912
11510,0.0105634
11511,0.503912
11512,0.503912
11513,0.503912
11514,0.503912
11515,0.503912
11516,0.503912
11517,0.503912
11518,0.503912
11519,0.503912
11520,0.503912
11521,0.503912
11522,0.503912
11523,0.503912
11524,0.503912
11525,0.503912
11526,0.0504695
11527,0.503912
11528,0.503912
11529,0.503912
11530,0.503912
11531,0.503912
11532,0.503912
11533,0.503912
11534,0.503912
11535,0.503912
11536,0.047144
11537,0.503912
11538,0.503912
11539,0.503912
11540,0.503912
11541,0.503912
11542,0.503912
11543,0.503912
11544,0.503912
11545,0.503912
11546,0.503912
11547,0.503912
11548,0.503912
11549,0.503912
11550,0.503912
11551,0.503912
11552,0.503912
11553,0.503912
11554,0.503912
11555,0.503912
11556,0.503912
11557,0.503912
11558,0.503912
11559,0.503912
11560,0.503912
11561,0.503912
11562,0.503912
11563,0.503912
11564,0.503912
11565,0.503912
11566,0.503912
11567,0.503912
11568,0.503912
11569,0.503912
11570,0.503912
11571,0.503912
11572,0.503912
11573,0.503912
11574,0.503912
11575,0.503912
11576,0.503912
11577,0.503912
11578,0.503912
11579,0.503912
11580,0.503912
11581,0.503912
11582,0.503912
11583,0.503912
11584,0.00723787
11585,0.503912
11586,0.503912
11587,0.503912
11588,0.503912
11589,0.503912
11590,0.503912
11591,0.503912
11592,0.503912
11593,0.503912
11594,0.503912
11595,0.503912
11596,0.503912
11597,0.503912
11598,0.503912
11599,0.503912
11600,0.503912
11601,0.503912
11602,0.503912
11603,0.503912
11604,0.503912
11605,0.00723787
11606,0.503912
11607,0.503912
11608,0.503912
11609,0.00723787
11610,0.503912
11611,0.503912
11612,0.503912
11613,0.503912
11614,0.503912
11615,0.047144
11616,0.503912
11617,0.503912
11618,0.503912
11619,0.503912
11620,0.503912
11621,0.503912
11622,0.503912
11623,0.503912
11624,0.503912
11625,0.503912
11626,0.503912
11627,0.503912
11628,0.503912
11629,0.503912
11630,0.503912
11631,0.503912
11632,0.503912
11633,0.503912
11634,0.503912
11635,0.503912
11636,0.503912
11637,0.503912
11638,0.503912
11639,0.503912
11640,0.503912
11641,0.503912
11642,0.503912
11643,0.503912
11644,0.503912
11645,0.503912
11646,0.503912
11647,0.503912
11648,0.0138889
11649,0.00723787
11650,0.503912
11651,0.503912
11652,0.503912
11653,0.503912
11654,0.503912
11655,0.503912
11656,0.503912
11657,0.00723787
11658,0.0138889
11659,0.00723787
11660,0.503912
11661,0.503912
11662,0.503912
11663,0.503912
11664,0.503912
11665,0.503912
11666,0.503912
11667,0.503912
11668,0.503912
11669,0.503912
11670,0.503912
11671,0.503912
11672,0.0105634
11673,0.503912
11674,0.503912
11675,0.503912
11676,0.503912
11677,0.503912
11678,0.0205399
11679,0.503912
11680,0.503912
11681,0.503912
11682,0.503912
11683,0.503912
11684,0.503912
11685,0.503912
11686,0.503912
11687,0.0138889
11688,0.503912
11689,0.0105634
11690,0.503912
11691,0.503912
11692,0.503912
11693,0.503912
11694,0.503912
11695,0.503912
11696,0.503912
11697,0.503912
11698,0.503912
11699,0.503912
11700,0.503912
11701,0.503912
11702,0.503912
11703,0.503912
11704,0.0438185
11705,0.503912
11706,0.503912
11707,0.503912
11708,0.503912
11709,0.503912
11710,0.503912
11711,0.503912
11712,0.503912
11713,0.503912
11714,0.040493
11715,0.503912
11716,0.503912
11717,0.503912
11718,0.503912
11719,0.503912
11720,0.503912
11721,0.503912
11722,0.503912
11723,0.503912
11724,0.503912
11725,0.503912
11726,0.503912
11727,0.503912
11728,0.503912
11729,0.503912
11730,0.503912
11731,0.503912
11732,0.503912
11733,0.503912
11734,0.503912
11735,0.503912
11736,0.503912
11737,0.503912
11738,0.503912
11739,0.503912
11740,0.503912
11741,0.503912
11742,0.503912
11743,0.503912
11744,0.503912
11745,0.503912
11746,0.503912
11747,0.503912
11748,0.503912
11749,0.503912
11750,0.503912
11751,0.503912
11752,0.503912
11753,0.503912
11754,0.0338419
11755,0.503912
11756,0.503912
11757,0.503912
11758,0.0105634
11759,0.503912
11760,0.503912
11761,0.503912
11762,0.00723787
11763,0.503912
11764,0.503912
11765,0.503912
11766,0.503912
11767,0.503912
11768,0.503912
11769,0.503912
11770,0.503912
11771,0.503912
11772,0.503912
11773,0.503912
11774,0.503912
11775,0.503912
11776,0.0105634
11777,0.503912
11778,0.503912
11779,0.503912
11780,0.0105634
11781,0.503912
11782,0.503912
11783,0.503912
11784,0.503912
11785,0.503912
11786,0.00723787
11787,0.503912
11788,0.503912
11789,0.503912
11790,0.503912
11791,0.503912
11792,0.503912
11793,0.503912
11794,0.503912
11795,0.503912
11796,0.503912
11797,0.503912
11798,0.503912
11799,0.503912
11800,0.503912
11801,0.503912
11802,0.503912
11803,0.503912
11804,0.503912
11805,0.503912
11806,0.503912
11807,0.503912
11808,0.503912
11809,0.503912
11810,0.503912
11811,0.047144
11812,0.503912
11813,0.503912
11814,0.0205399
11815,0.503912
11816,0.503912
11817,0.503912
11818,0.503912
11819,0.503912
11820,0.503912
11821,0.503912
11822,0.0138889
11823,0.503912
11824,0.503912
11825,0.503912
11826,0.503912
11827,0.503912
11828,0.503912
11829,0.503912
11830,0.503912
11831,0.503912
11832,0.503912
11833,0.503912
11834,0.503912
11835,0.0205399
11836,0.503912
11837,0.503912
11838,0.503912
11839,0.00723787
11840,0.503912
11841,0.00723787
11842,0.503912
11843,0.503912
11844,0.503912
11845,0.503912
11846,0.0105634
11847,0.503912
11848,0.503912
11849,0.503912
11850,0.503912
11851,0.503912
11852,0.503912
11853,0.00723787
11854,0.503912
11855,0.0105634
11856,0.503912
11857,0.503912
11858,0.503912
11859,0.503912
11860,0.503912
11861,0.503912
11862,0.503912
11863,0.503912
11864,0.503912
11865,0.0138889
11866,0.503912
11867,0.503912
11868,0.503912
11869,0.503912
11870,0.503912
11871,0.0205399
11872,0.503912
11873,0.503912
11874,0.503912
11875,0.503912
11876,0.503912
11877,0.503912
11878,0.503912
11879,0.503912
11880,0.503912
11881,0.503912
11882,0.503912
11883,0.503912
11884,0.503912
11885,0.503912
11886,0.503912
11887,0.503912
11888,0.503912
11889,0.0105634
11890,0.503912
11891,0.503912
11892,0.503912
11893,0.503912
11894,0.503912
11895,0.503912
11896,0.503912
11897,0.503912
11898,0.503912
11899,0.503912
11900,0.0238654
11901,0.0438185
11902,0.503912
11903,0.503912
11904,0.00723787
11905,0.503912
11906,0.503912
11907,0.503912
11908,0.503912
11909,0.503912
11910,0.503912
11911,0.503912
11912,0.503912
11913,0.503912
11914,0.503912
11915,0.503912
11916,0.00723787
11917,0.503912
11918,0.047144
11919,0.503912
11920,0.503912
11921,0.503912
11922,0.503912
11923,0.0238654
11924,0.503912
11925,0.503912
11926,0.503912
11927,0.503912
11928,0.503912
11929,0.503912
11930,0.503912
11931,0.503912
11932,0.503912
11933,0.503912
11934,0.503912
11935,0.503912
11936,0.503912
11937,0.503912
11938,0.503912
11939,0.503912
11940,0.503912
11941,0.0105634
11942,0.503912
